Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	tree_length
24804	-913.3877	-1024.687	111.2988	0.0430166	0.0346936	0.00624212	0.0064254	0.0173049	0.0135072	0.00705672	0.00249673	0.0130282	0.00920667	0.00434336	0.0153498	0.00254755	0.00440206	0.00685473	0.0300336	0.00233654	0.000720452	0.00943573	0.0121197	0.0241866	0.0324061	0.0174909	0.000925258	0.0548436	0.00157215	0.0105468	0.0020368	0.0413546	0.00565085	0.00193078	0.00252523	0.014835	0.00594854	0.0101301	0.0104099	0.00307264	0.00883677	0.0534725	0.000323743	0.0145474	0.00936938	0.0464752	0.0286688	0.0277992	0.0211237	0.0316893	0.0237399	0.0237086	0.0148318	0.0197324	0.00121141	0.0132513	0.0476818	0.0168085	0.0444196	0.0374858	0.0271796	0.0077309	0.0077949	0.00962822	0.00577349	0.0224424	0.0361644	0.0157863	0.0601878	0.0377328	0.0169247	0.0225804	0.0104579	0.0339606	0.978533	1.09929	0.291024	0.547718	0.828771	1.20661	1.82576	3.43614	0.8925196	4.116958	0.0335933	0.0270936	0.00487472	0.00501785	0.0135141	0.0105483	0.00551087	0.0019498	0.0101742	0.00718985	0.0033919	0.0119873	0.00198948	0.00343774	0.00535313	0.0234544	0.0018247	0.00056263	0.00736874	0.00946473	0.0188883	0.0253072	0.0136593	0.000722571	0.0428295	0.00122775	0.00823642	0.00159062	0.0322955	0.00441297	0.00150782	0.00197205	0.0115852	0.00464545	0.00791096	0.00812953	0.00239955	0.00690099	0.0417588	0.000252824	0.0113606	0.00731692	0.0362943	0.0223886	0.0217095	0.0164964	0.0247475	0.0185394	0.018515	0.0115827	0.0154098	0.000946034	0.0103485	0.0372366	0.0131264	0.034689	0.0292741	0.0212256	0.00603736	0.00608735	0.00751906	0.00450874	0.0175261	0.0282422	0.0123281	0.047003	0.029467	0.0132172	0.0176339	0.00816698	0.0265212	1.280509
24840	-922.2039	-1034.86	112.6565	0.0382667	0.0273827	0.00253909	0.00413661	0.0188049	0.00134153	0.00317391	0.0207479	0.014774	0.00410146	0.00351921	0.00197985	0.00473001	0.00123929	0.0110164	0.00868739	0.000740552	0.00129283	0.00311236	0.0152719	0.0134893	0.0227945	0.00985096	0.00312353	0.041573	0.00077173	0.00519586	0.00939175	0.0394796	0.00124179	0.0204626	0.00407078	0.028262	0.00439375	0.0248831	0.0108943	0.00457085	0.0202905	0.0310636	0.00418526	0.00817761	0.0230979	0.0396585	0.00924253	0.00729599	0.0306159	0.02325	0.00725809	0.0127983	0.00664023	0.0200216	0.020937	0.0312656	0.00661391	0.00934261	0.0036255	0.00506285	0.00169694	0.0142986	0.00718101	0.000675351	0.0241781	0.0131794	0.00977542	0.00644037	0.0234321	0.00375088	0.0109946	0.00798699	0.0285001	0.00420157	0.741689	2.19469	0.209576	0.466678	0.788387	1.26841	2.14281	4.77153	1.129916	1.563005	0.042142	0.0301557	0.00279622	0.00455552	0.0207092	0.00147739	0.00349533	0.0228491	0.0162702	0.00451681	0.00387559	0.00218035	0.00520902	0.00136479	0.012132	0.00956715	0.000815547	0.00142376	0.00342755	0.0168185	0.0148554	0.0251029	0.0108486	0.00343985	0.0457831	0.000849883	0.00572204	0.0103428	0.0434777	0.00136755	0.0225349	0.00448303	0.031124	0.0048387	0.027403	0.0119976	0.00503374	0.0223454	0.0342094	0.0046091	0.00900575	0.025437	0.0436746	0.0101785	0.00803485	0.0337163	0.0256045	0.00799311	0.0140944	0.00731269	0.0220491	0.0230572	0.0344319	0.00728369	0.0102887	0.00399266	0.00557556	0.00186879	0.0157466	0.00790823	0.000743743	0.0266267	0.014514	0.0107654	0.00709259	0.0258051	0.00413072	0.012108	0.00879582	0.0313863	0.00462706	0.9080431
24876	-909.0017	-1020.329	111.3275	0.050978	0.0258779	0.0023664	0.0169156	0.01728	0.00105511	0.0063377	0.0155252	0.0424688	0.00536061	0.0203979	0.00420268	0.00203904	0.00244548	0.0343377	0.0237451	0.013601	0.00452098	0.00802922	0.0455196	0.00368523	0.0409815	0.0152772	0.00749006	0.0284309	0.0128595	0.0137943	0.00988479	0.0111863	0.000457733	0.00855127	0.0228125	0.0144608	0.00851962	0.0161075	0.000195157	0.00511231	0.00509587	0.0455605	0.00203347	0.0087711	0.0122601	0.0237663	0.0121271	0.0324668	0.0127776	0.0221257	0.0010403	0.00483886	0.0117289	0.0174871	0.00491923	0.0362739	0.0208431	0.00450659	0.0148758	0.0044153	0.0327799	0.077606	0.0134952	0.000916683	0.0309954	0.0232932	0.0138819	0.0240086	0.0416102	0.00240666	0.0304796	0.0235484	0.0360119	0.0181701	0.978841	1.09786	0.279182	0.536732	0.823549	1.21426	1.86313	3.58189	0.9225577	4.123607	0.0414479	0.0210402	0.00192401	0.0137533	0.0140496	0.000857864	0.0051529	0.0126229	0.0345295	0.00435848	0.0165846	0.00341701	0.00165786	0.00198831	0.0279185	0.0193061	0.0110584	0.00367581	0.00652821	0.0370099	0.0029963	0.0333203	0.0124212	0.00608984	0.0231159	0.0104555	0.0112155	0.00803689	0.00909511	0.000372162	0.00695265	0.0185478	0.0117575	0.00692692	0.0130963	0.000158674	0.0041566	0.00414323	0.0370432	0.00165332	0.00713139	0.00996814	0.0193234	0.00985998	0.0263973	0.0103889	0.0179894	0.000845826	0.00393426	0.00953625	0.014218	0.0039996	0.0294927	0.0169466	0.00366411	0.0120949	0.00358989	0.0266519	0.063098	0.0109723	0.000745315	0.025201	0.0189386	0.0112868	0.0195203	0.0338314	0.00195675	0.0247816	0.0191462	0.0292797	0.0147733	1.229928
24912	-915.2562	-1026.722	111.4662	0.0478198	0.0191103	0.00768096	0.00194463	0.0252807	0.00136259	0.00269897	0.00482258	0.0111631	0.000711942	0.00230468	0.00167131	0.0129425	0.00208333	0.0403544	0.00385659	0.00591232	0.000697974	0.0064151	0.0182335	0.0317825	0.0119923	0.0357703	0.00354349	0.0151155	0.00722514	0.00218174	0.00263259	0.0190975	0.00245199	0.00109215	0.0173523	0.00279506	0.0101832	0.0196888	0.0027194	4.67004e-05	0.0132467	0.0498652	0.00583494	0.00192569	0.0342945	0.0157232	0.00905518	0.0205239	0.0107896	0.0180146	0.000108062	0.0076026	0.0125779	0.0230251	0.0180617	0.0297881	0.000267709	0.00792906	0.0300133	0.0057508	0.0302356	0.0149231	0.0042933	0.00137257	0.0390242	0.0255433	0.00411286	0.0224403	0.0409977	0.015746	0.0320224	0.0101835	0.0219639	0.0109737	0.978631	1.09883	0.234989	0.493467	0.802236	1.24652	2.02648	4.25552	1.047161	4.119081	0.0482556	0.0192845	0.00775096	0.00196235	0.0255111	0.00137501	0.00272356	0.00486653	0.0112648	0.000718431	0.00232568	0.00168654	0.0130605	0.00210232	0.0407222	0.00389174	0.0059662	0.000704336	0.00647357	0.0183997	0.0320721	0.0121016	0.0360963	0.00357579	0.0152533	0.00729099	0.00220162	0.00265659	0.0192715	0.00247434	0.00110211	0.0175105	0.00282054	0.010276	0.0198683	0.00274419	4.7126e-05	0.0133675	0.0503197	0.00588812	0.00194324	0.034607	0.0158665	0.00913771	0.0207109	0.0108879	0.0181788	0.000109046	0.00767189	0.0126925	0.023235	0.0182264	0.0300596	0.000270149	0.00800133	0.0302869	0.00580321	0.0305112	0.0150591	0.00433243	0.00138508	0.0393799	0.0257761	0.00415034	0.0226448	0.0413713	0.0158895	0.0323143	0.0102763	0.022164	0.0110737	0.9909682
24948	-906.3552	-1018.183	111.828	0.0147463	0.0313647	0.0043047	0.00605016	0.00821469	0.00514624	0.00894706	0.000883299	0.0202684	0.0156142	0.00410793	0.00160708	0.000602026	0.0018658	0.00867614	0.000365898	0.00102051	0.00154762	0.00880397	0.000729846	0.00508251	0.00932063	0.00982455	0.00257491	0.037472	0.00274535	0.00155415	0.00469815	0.0120136	0.00726095	0.00185626	0.00389602	0.00469748	0.00267577	0.0107426	0.0019319	0.00513045	0.000885665	0.00987556	0.013845	0.00985896	0.0134274	0.00339967	0.0132678	0.00167471	0.0383713	0.00557959	0.00217736	0.00367654	0.0209994	0.00844442	0.000149748	0.0156178	0.00835754	0.00313742	0.0146993	0.00424477	0.00773753	0.0227917	0.0112738	0.00940991	0.00499475	0.018149	0.0105187	0.00351029	0.0157111	0.0122746	0.00497348	0.00740198	0.00384888	0.00161056	0.928594	1.33025	0.167984	0.418949	0.762292	1.31183	2.38693	5.95296	1.289875	3.228516	0.0248153	0.0527812	0.00724405	0.0101813	0.0138239	0.0086602	0.0150563	0.00148643	0.0341081	0.0262759	0.00691292	0.00270443	0.0010131	0.00313981	0.0146004	0.000615741	0.00171733	0.00260436	0.0148155	0.0012282	0.00855296	0.015685	0.016533	0.00433312	0.0630587	0.00461994	0.00261535	0.00790614	0.0202168	0.0122189	0.00312376	0.0065563	0.00790502	0.00450284	0.0180778	0.00325104	0.00863363	0.00149042	0.0166188	0.0232987	0.0165909	0.022596	0.00572104	0.0223274	0.00281824	0.064572	0.00938946	0.00366411	0.00618696	0.0353382	0.0142105	0.000252	0.026282	0.0140643	0.00527971	0.0247363	0.00714319	0.0130209	0.0383544	0.0189718	0.0158352	0.00840528	0.0305415	0.0177012	0.00590719	0.0264389	0.020656	0.00836948	0.0124562	0.00647698	0.00271029	0.5942402
24984	-908.4544	-1020.487	112.0331	0.0539727	0.0115982	0.0155117	0.0105207	0.0110583	0.00541863	0.00534867	0.00476591	0.034729	0.0140899	0.0228299	0.00390985	0.0033602	0.00206597	0.069353	0.00306495	0.000374267	0.00103675	0.00694024	0.00302426	0.0136143	0.0159149	0.0242632	0.00927525	0.0215704	0.016091	0.00304099	0.00826471	0.020145	0.00329376	0.00584462	0.0172198	0.0136808	0.00261556	0.0130479	0.00119781	0.00835821	0.00300578	0.0133785	0.014739	0.0237715	0.0471638	0.00463131	0.0231469	0.000678182	0.0136621	0.0128787	0.0256333	0.00498878	0.0418233	0.0240723	0.00347406	0.0254436	0.00742577	0.00311412	0.0335455	0.0133025	0.0252129	0.042964	0.0567155	0.00405358	0.0199956	0.0143184	0.00609866	0.00664041	0.0243964	0.022692	0.0151558	0.00560032	0.0167427	0.0133645	0.880315	1.55354	0.265259	0.523507	0.817164	1.22375	1.91019	3.7699	0.9595477	2.620752	0.0493243	0.0105993	0.0141757	0.0096146	0.0101059	0.00495195	0.00488802	0.00435545	0.031738	0.0128765	0.0208637	0.00357311	0.0030708	0.00188804	0.06338	0.00280098	0.000342033	0.000947457	0.00634252	0.0027638	0.0124417	0.0145442	0.0221735	0.00847642	0.0197127	0.0147052	0.00277909	0.00755292	0.01841	0.00301008	0.00534125	0.0157367	0.0125025	0.0023903	0.0119241	0.00109465	0.00763836	0.00274691	0.0122262	0.0134696	0.0217242	0.0431019	0.00423244	0.0211534	0.000619774	0.0124854	0.0117695	0.0234256	0.00455913	0.0382213	0.0219991	0.00317486	0.0232523	0.00678623	0.00284591	0.0306564	0.0121568	0.0230415	0.0392638	0.0518309	0.00370447	0.0182735	0.0130852	0.00557342	0.00606851	0.0222953	0.0207376	0.0138505	0.00511799	0.0153008	0.0122135	1.094241
25020	-916.6853	-1028.335	111.6497	0.0261271	0.0168306	0.00734922	0.0205344	0.0203257	7.85638e-05	0.00314535	0.00819452	0.0061506	0.00578091	0.00773089	0.000235408	0.0147692	0.000463384	0.00841867	0.00353602	0.0133615	0.000399294	0.0132902	0.033994	0.0289207	0.0149638	0.00875251	0.0130931	0.0342344	1.61649e-05	0.00216189	0.00137891	0.0287315	0.00393778	0.0140106	0.0374083	0.0057785	0.00246048	0.0117037	0.0200048	0.00320271	0.00225527	0.0466555	0.0195149	0.00926199	0.00102443	0.0323455	0.0177746	0.0132779	0.0240638	0.0311719	0.00955276	0.00612328	0.0251934	0.0141879	0.0160684	0.0213844	0.0469294	0.0273781	0.0296248	0.00986854	0.0122134	0.0200702	0.0186971	0.0269171	0.0097944	0.00909751	0.00190106	0.0146348	0.00538773	0.0307877	0.0146025	0.0243513	0.000783769	0.0164433	0.962416	1.17382	0.282587	0.539915	0.82507	1.21202	1.85214	3.53873	0.9137912	3.792028	0.0248637	0.0160167	0.00699384	0.0195414	0.0193428	7.47647e-05	0.00299325	0.00779825	0.00585317	0.00550137	0.00735704	0.000224025	0.014055	0.000440976	0.00801157	0.00336503	0.0127154	0.000379985	0.0126476	0.0323502	0.0275222	0.0142402	0.00832927	0.01246	0.0325789	1.53832e-05	0.00205735	0.00131223	0.0273421	0.00374736	0.0133331	0.0355994	0.00549907	0.0023415	0.0111377	0.0190374	0.00304784	0.00214622	0.0443994	0.0185713	0.00881411	0.000974891	0.0307813	0.0169151	0.0126359	0.0229001	0.0296645	0.00909082	0.00582718	0.0239752	0.0135018	0.0152914	0.0203503	0.0446601	0.0260542	0.0281922	0.00939133	0.0116228	0.0190997	0.0177929	0.0256155	0.00932077	0.00865758	0.00180913	0.0139271	0.0051272	0.0292989	0.0138964	0.0231738	0.000745869	0.0156482	1.050814
25056	-918.6967	-1030.356	111.6596	0.0499641	0.0168497	0.00544536	0.0050165	0.00985726	0.00799676	0.00463364	0.00407671	0.0220439	0.0335522	0.0124389	0.00407484	0.0006988	0.00384571	0.0361756	0.00192374	0.000525925	0.00181958	0.0150471	0.0151104	0.011976	0.00457227	0.0152029	0.00137512	0.00704734	0.00115486	0.0102835	0.0253781	0.0754194	0.00210633	0.0277186	0.00387146	0.00811146	0.00285431	0.0255872	0.00460472	3.67957e-06	0.0232015	0.00550046	0.0564063	0.0131425	0.0393929	0.0146332	0.0156038	0.00101339	0.0449997	0.00757286	0.00268196	0.0107308	0.0208198	0.0141805	0.0112097	0.0267547	0.00917604	0.00163242	0.0185678	0.00661459	0.0205936	0.0461093	0.0637186	0.00194566	0.0350451	0.0245192	0.03656	0.0211154	0.0180447	0.0267233	0.00677027	0.00496683	0.0328599	0.00577653	0.926256	1.34107	0.250326	0.50892	0.809991	1.23458	1.96494	3.99479	1.001444	3.194417	0.0428161	0.0144391	0.00466633	0.00429883	0.00844705	0.00685271	0.00397074	0.00349348	0.0188902	0.0287521	0.0106593	0.00349188	0.000598828	0.00329553	0.0310002	0.00164852	0.000450684	0.00155927	0.0128944	0.0129487	0.0102627	0.00391815	0.0130279	0.00117839	0.00603913	0.000989643	0.00881229	0.0217475	0.0646297	0.00180499	0.0237531	0.0033176	0.00695101	0.00244596	0.0219266	0.00394595	3.15316e-06	0.0198822	0.00471355	0.0483367	0.0112623	0.0337572	0.0125397	0.0133714	0.000868413	0.0385619	0.00648947	0.00229827	0.00919564	0.0178412	0.0121518	0.00960599	0.0229271	0.00786328	0.00139888	0.0159114	0.00566828	0.0176474	0.0395127	0.0546028	0.00166731	0.0300314	0.0210114	0.0313296	0.0180946	0.0154632	0.0229002	0.0058017	0.00425626	0.0281589	0.00495012	1.166947
25092	-917.3033	-1028.637	111.3337	0.0298752	0.0218219	0.00127898	0.0110477	0.0234577	0.00111456	0.00378806	0.000376159	0.0128723	0.0129158	0.000589389	0.000980779	1.98232e-05	0.000664274	0.00215502	0.00182273	0.000222056	0.00196051	0.0168961	0.0301266	0.00388843	0.0191371	0.0215098	0.00549128	0.0302495	0.00273172	0.00118411	0.0188298	0.0257136	0.00126542	0.00522539	0.00305139	0.0012152	0.00586103	0.00518909	0.000970229	0.000181482	0.00177981	0.0356223	0.0115799	0.0046194	0.00611845	0.0215325	0.00686541	0.0122851	0.00798135	0.0244922	0.00429347	0.0200897	0.00875154	0.0260034	0.00978084	0.00197657	0.0304094	0.0161393	0.0625096	0.00703366	0.00128517	0.0140395	0.0260082	0.00917922	0.0166862	0.0134858	0.00143105	0.0079695	0.0247787	0.0222747	0.00146606	0.00585559	0.00588596	0.0267787	0.990296	1.04488	0.178629	0.431693	0.769451	1.29963	2.31646	5.5982	1.245447	4.383377	0.036315	0.0265257	0.00155467	0.0134291	0.0285141	0.00135481	0.0046046	0.000457242	0.015647	0.0156999	0.000716436	0.00119219	2.40962e-05	0.000807462	0.00261955	0.00221564	0.000269922	0.00238311	0.0205381	0.0366206	0.0047266	0.0232623	0.0261464	0.00667496	0.0367699	0.00332056	0.00143935	0.0228887	0.0312563	0.00153818	0.00635175	0.00370914	0.00147715	0.00712441	0.00630763	0.00117937	0.000220602	0.00216346	0.0433009	0.014076	0.00561514	0.00743732	0.026174	0.00834529	0.0149332	0.00970178	0.0297717	0.00521896	0.0244202	0.010638	0.0316086	0.0118892	0.00240263	0.0369643	0.0196183	0.0759839	0.00854982	0.0015622	0.0170658	0.0316144	0.0111579	0.020283	0.0163928	0.00173952	0.00968738	0.0301199	0.0270762	0.00178208	0.0071178	0.00715472	0.032551	0.8226686
25128	-917.1234	-1028.861	111.7372	0.0270116	0.0250646	0.00936201	0.00289872	0.0125576	0.0118299	0.0176453	0.00443163	0.0436848	0.0211437	0.00715324	0.00535666	0.000570407	0.0317841	0.0159047	0.0049877	0.000614854	0.0126029	0.00263606	0.0370091	0.00899345	0.00700692	0.0189427	0.00984124	0.0390639	0.00408539	0.0163456	0.0358102	0.019121	0.00772102	0.040278	0.00949594	0.000832859	0.00131214	0.00450247	0.00244168	0.000241923	0.0126213	0.0567601	0.0106124	0.0450606	0.017302	0.0055418	0.0606471	0.0161638	0.10542	0.00891696	0.00344477	0.0140382	0.0425066	0.0267208	0.0406409	0.0408101	0.00716885	0.0161817	0.00798587	0.0191901	0.00610788	0.0369677	0.0288579	0.00732206	0.0191031	0.0173852	0.00075092	0.0168605	0.0259017	0.0395641	0.0329331	0.0298518	0.0150905	0.00712083	0.875953	1.57372	0.264696	0.522964	0.816899	1.22414	1.91218	3.77792	0.9610847	2.574343	0.0198347	0.018405	0.00687454	0.00212854	0.00922107	0.00868674	0.012957	0.00325416	0.0320778	0.0155259	0.00525264	0.00393341	0.000418851	0.0233391	0.0116789	0.00366248	0.000451489	0.0092543	0.00193566	0.0271759	0.00660391	0.0051452	0.0139097	0.00722645	0.0286847	0.00299991	0.0120026	0.0262955	0.0140406	0.00566957	0.0295762	0.00697289	0.00061157	0.000963511	0.00330618	0.00179293	0.000177645	0.00926785	0.0416791	0.00779273	0.0330881	0.0127049	0.00406935	0.0445333	0.0118691	0.0774101	0.00654775	0.0025295	0.0103083	0.0312127	0.0196211	0.0298427	0.029967	0.0052641	0.0118823	0.00586404	0.0140913	0.00448503	0.0271455	0.0211904	0.0053766	0.0140274	0.012766	0.000551403	0.0123807	0.0190197	0.029052	0.0241828	0.0219202	0.011081	0.00522884	1.361837
25164	-910.5181	-1022.657	112.1386	0.0266757	0.0417982	0.0182898	0.00866687	0.0664175	0.00139784	0.00089553	0.00331785	0.0165065	0.00234773	0.0112633	0.00017889	0.00420508	0.00104341	0.0204438	0.0154047	0.000106413	0.000833861	0.0217134	0.0191157	0.012719	0.0123111	0.0308267	0.0111644	0.0534205	0.00531457	0.00211807	0.002942	0.0274353	0.00338996	0.02033	0.00570288	0.0108535	0.010505	0.0252919	0.00176258	0.000595442	0.0105569	0.0467074	0.0451245	0.0261815	0.000628092	0.0174252	0.0163971	0.0103979	0.0351292	0.0206716	0.0357036	0.0163794	0.0323939	0.0195948	0.00618489	0.0435546	0.0376821	0.00541731	0.0429608	0.0141876	0.014692	0.0642979	0.0408618	0.0282639	0.010231	0.00278379	0.00896602	0.0128864	0.00918669	0.0432272	0.00441619	0.0101324	0.0232507	0.000608958	0.809238	1.88227	0.258122	0.516589	0.813779	1.22883	1.93577	3.87414	0.9792697	1.988409	0.0209322	0.0327987	0.0143519	0.00680081	0.0521172	0.00109687	0.000702713	0.00260349	0.0129525	0.00184224	0.00883818	0.000140373	0.00329968	0.000818755	0.016042	0.0120879	8.35015e-05	0.000654323	0.0170383	0.0149999	0.00998047	0.00966038	0.0241894	0.00876057	0.0419186	0.00417029	0.00166203	0.00230856	0.0215282	0.00266007	0.0159528	0.004475	0.0085166	0.0082432	0.0198463	0.00138308	0.000467237	0.00828387	0.0366509	0.0354087	0.0205444	0.000492857	0.0136734	0.0128666	0.00815913	0.0275655	0.0162208	0.0280163	0.0128527	0.0254192	0.0153758	0.00485323	0.0341768	0.0295688	0.00425091	0.0337109	0.0111329	0.0115287	0.050454	0.0320638	0.0221784	0.00802814	0.00218441	0.00703554	0.0101118	0.0072087	0.03392	0.00346534	0.0079508	0.0182446	0.000477844	1.274388
25200	-907.66	-1019.331	111.6708	0.0313987	0.0327128	0.00789382	0.00441839	0.037616	0.00142255	0.00721024	0.0119528	0.0659777	0.0157787	0.00538545	0.000282698	0.00288367	0.00212058	0.0205472	0.0235955	0.00081342	0.00386278	0.0064619	0.0503899	0.0057466	0.00701962	0.00146923	0.00370926	0.0514521	0.00721553	0.0169404	0.00359828	0.030689	0.00208957	0.0231526	0.0088339	0.00524515	0.00931922	0.00972217	0.0086276	0.00114971	0.0250902	0.0288302	0.0250845	0.00196973	0.0115026	0.0272951	0.00373821	0.00941361	0.0295219	0.0314044	0.0481037	0.0120356	0.0365841	0.0198659	0.0233814	0.0213131	0.0293518	0.00877482	0.0154413	0.0146823	0.0180322	0.00935114	0.0275842	0.0140398	0.0105545	0.0106307	0.00735256	0.00825719	0.0134476	0.0616618	0.00734575	0.0357047	0.0264686	0.0107074	0.958137	1.19362	0.359493	0.607169	0.855848	1.16843	1.64699	2.78169	0.7397427	3.712564	0.0258803	0.0269635	0.00650646	0.00364185	0.0310049	0.00117253	0.00594303	0.00985211	0.054382	0.0130056	0.00443895	0.000233013	0.00237686	0.00174789	0.016936	0.0194486	0.000670459	0.00318389	0.00532621	0.0415337	0.00473662	0.0057859	0.00121101	0.00305735	0.0424093	0.00594738	0.0139631	0.00296588	0.0252953	0.00172233	0.0190835	0.00728132	0.0043233	0.00768134	0.00801347	0.00711128	0.000947645	0.0206805	0.0237633	0.0206758	0.00162355	0.00948099	0.0224979	0.00308121	0.00775915	0.0243334	0.025885	0.0396494	0.00992029	0.0301544	0.0163744	0.0192721	0.0175673	0.0241931	0.00723262	0.0127274	0.0121018	0.014863	0.00770766	0.0227362	0.0115723	0.00869952	0.0087623	0.00606033	0.00680597	0.0110841	0.0508246	0.00605472	0.0294295	0.0218167	0.00882558	1.213227
25236	-901.9894	-1013.757	111.7679	0.0784879	0.0391051	0.0114541	0.00337355	0.0301676	0.00159889	0.0146628	0.0232277	0.0270722	0.00048235	0.00923584	0.003502	0.00233159	0.00512449	0.0482615	0.00859124	0.000227155	0.00289328	0.0317118	0.00718615	0.0155099	0.0119208	0.0216271	0.00303435	0.0610232	0.000584271	0.0152544	0.0161612	0.0879893	0.00266273	0.0172042	0.0293902	0.00432709	0.0220553	0.0112165	0.00481596	0.00752099	0.071384	0.00109234	0.023745	0.00291538	0.0169554	0.0424305	0.00098216	0.0581301	0.0308954	0.0201959	0.071331	0.0331738	0.0327878	0.0592526	0.0241631	0.0363066	0.0182098	0.0147883	0.0162404	0.0297045	0.00653891	0.0648416	0.0350695	0.0527604	0.0299445	0.0222798	0.018839	0.108042	0.0559759	0.0171526	0.0304574	0.010596	0.0388219	0.0164469	0.843416	1.7242	0.500704	0.71365	0.900099	1.11099	1.40125	1.99719	0.5001751	2.262383	0.0437637	0.0218045	0.00638663	0.00188104	0.016821	0.00089152	0.00817578	0.0129514	0.0150951	0.000268952	0.00514978	0.00195266	0.00130006	0.00285734	0.0269099	0.00479036	0.000126658	0.00161325	0.0176821	0.0040069	0.00864813	0.00664687	0.012059	0.00169191	0.0340257	0.000325781	0.00850564	0.00901128	0.0490616	0.0014847	0.00959283	0.0163876	0.00241273	0.0122977	0.00625416	0.00268531	0.0041936	0.0398027	0.000609074	0.0132399	0.00162558	0.00945407	0.0236586	0.000547639	0.0324125	0.0172269	0.0112609	0.0397732	0.0184972	0.018282	0.0330384	0.013473	0.0202441	0.0101535	0.00824574	0.00905545	0.0165628	0.003646	0.0361548	0.0195542	0.0294185	0.0166966	0.0124229	0.0105044	0.0602425	0.0312114	0.00956405	0.0169826	0.00590818	0.0216465	0.00917057	1.793445
