Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	tree_length
21708	-918.1821	-1030.204	112.0216	0.00882216	0.00839947	0.00114337	0.00438879	0.0104833	0.000435428	0.00545808	0.00070227	0.0119961	0.00560818	0.00225481	1.41341e-05	0.00148707	0.0045536	0.0155945	0.00537086	0.000361656	1.32405e-07	0.00336355	0.00758936	0.000742494	0.0119448	0.0105096	0.000343715	0.00995026	9.09207e-07	0.0168413	0.00574818	0.0186964	0.00181913	0.00292687	0.00683819	0.00348995	0.000732079	0.0155014	0.000545105	0.000808372	0.00576775	0.0110664	0.00248002	0.00594995	0.00382924	0.0199657	0.00805905	0.0142484	0.00263472	0.0023808	0.00531913	0.00633727	0.000168961	0.00907401	0.00397881	0.00603621	0.00363692	0.00277858	0.0101906	0.00479753	0.00392842	0.00948406	0.00971046	0.00062636	0.00172162	0.00653406	0.0211783	0.0015704	0.000483733	0.00488668	0.0154783	0.00669537	0.00379906	0.00846239	0.829004	1.79086	0.107765	0.337394	0.712504	1.4035	2.9639	9.27946	1.610855	2.140957	0.0205777	0.0195918	0.0026669	0.0102369	0.0244523	0.00101564	0.012731	0.00163804	0.0279809	0.0130811	0.00525933	3.29678e-05	0.00346859	0.0106213	0.0363741	0.0125275	0.000843563	3.08836e-07	0.00784549	0.0177022	0.00173187	0.0278613	0.0245136	0.000801716	0.023209	2.12072e-06	0.0392823	0.0134076	0.0436092	0.00424311	0.00682691	0.0159501	0.00814032	0.00170757	0.0361571	0.00127146	0.00188553	0.0134533	0.0258123	0.00578464	0.0138782	0.00893171	0.0465699	0.0187977	0.0332343	0.00614549	0.00555321	0.0124069	0.0147817	0.000394101	0.0211651	0.00928057	0.0140794	0.00848311	0.00648105	0.0237695	0.0111902	0.00916304	0.0221216	0.0226496	0.00146098	0.00401567	0.0152407	0.0493983	0.00366296	0.00112831	0.0113982	0.0361032	0.0156169	0.00886131	0.0197385	0.4287247
21744	-905.4136	-1017.054	111.6402	0.00985515	0.00378884	0.00523972	0.00139536	0.00590741	0.00233781	0.000347842	0.000200356	0.00285131	0.00581585	0.00127603	0.000768181	0.00124463	0.00169978	0.00761616	0.00544194	0.00116157	0.00015493	0.00416638	0.00490027	0.00486387	0.00102868	0.0057676	0.000410238	0.0171934	7.77549e-06	0.000314657	0.00206885	0.0275684	0.000590483	0.0119626	0.00326658	0.00160887	0.00270396	0.00660831	0.00387032	0.000570985	0.0112638	0.0175215	0.00272287	0.0100906	0.0107777	0.0134448	0.0078773	0.0134132	0.005507	0.00287123	0.00378163	0.00681252	0.00265437	0.0015224	0.00517232	0.00351117	0.00473313	0.00328451	0.00225374	0.00592094	0.00307459	0.00322193	0.00274669	0.00133703	0.000935172	0.00968644	0.00903898	0.001814	0.00177926	0.00659514	0.00467322	0.0155465	0.00744761	0.00926065	0.909038	1.4207	0.115107	0.348415	0.719685	1.3895	2.87014	8.68759	1.5632	2.959324	0.0267172	0.0102715	0.0142048	0.00378281	0.0160149	0.00633777	0.000942996	0.000543162	0.00772987	0.0157667	0.0034593	0.00208253	0.00337417	0.00460808	0.0206473	0.014753	0.00314899	0.000420014	0.011295	0.0132846	0.0131859	0.00278875	0.0156359	0.00111215	0.0466111	2.10793e-05	0.000853031	0.00560864	0.0747376	0.00160079	0.0324306	0.00885567	0.00436162	0.0073304	0.0179151	0.0104924	0.00154793	0.030536	0.0475007	0.00738166	0.0273555	0.0292183	0.0364487	0.0213553	0.0363631	0.0149294	0.00778388	0.010252	0.0184687	0.00719597	0.00412722	0.0140221	0.00951874	0.0128314	0.00890426	0.00610987	0.0160516	0.00833518	0.00873461	0.00744625	0.00362467	0.00253524	0.0262598	0.0245046	0.00491774	0.00482354	0.0178793	0.0126691	0.0421464	0.0201904	0.0251055	0.3688692
21780	-906.1489	-1017.74	111.5914	0.0211614	0.0148945	0.000623018	0.0032634	0.0228436	0.00482147	0.00416796	0.00106652	0.0142547	0.00246079	0.00312781	0.00198545	0.00137762	0.00177392	0.0101917	0.005759	0.00140413	8.72625e-05	0.00516492	0.0130592	0.00230172	0.0112435	0.0027995	0.00563607	0.0193177	0.000140691	0.000667364	0.00211547	0.011549	0.000137529	0.0079494	0.00266555	0.00202283	0.00183136	0.0016502	0.00395956	0.00219807	0.0183862	0.0172748	0.00213375	0.00759442	0.00161969	0.00995229	0.011681	0.0152825	0.0075885	0.00633757	0.0112321	0.0111413	0.00379402	0.00234738	0.00673613	0.0069754	0.00495928	0.00441258	0.00132664	0.00164519	0.00289918	0.0100392	0.00912346	0.0100882	0.00621895	0.0122077	0.0244526	0.00611619	0.00648742	0.0122534	0.00312548	0.0059392	0.00817306	0.0155317	0.942046	1.26804	0.132542	0.373224	0.735296	1.36	2.67936	7.54478	1.461218	3.435985	0.0425997	0.0299839	0.00125419	0.00656949	0.045986	0.00970602	0.00839045	0.002147	0.0286958	0.00495377	0.00629655	0.00399688	0.00277327	0.00357104	0.0205168	0.0115934	0.00282664	0.000175667	0.0103974	0.0262893	0.00463356	0.0226342	0.00563564	0.0113459	0.0388882	0.000283223	0.00134346	0.00425861	0.0232492	0.000276858	0.0160028	0.00536597	0.00407212	0.00368667	0.003322	0.00797093	0.00442489	0.0370129	0.0347755	0.00429542	0.0152882	0.00326057	0.0200348	0.0235149	0.030765	0.0152763	0.0127581	0.0226111	0.0224283	0.00763768	0.00472548	0.0135604	0.0140421	0.00998344	0.00888288	0.00267063	0.0033119	0.00583629	0.0202097	0.0183663	0.0203084	0.0125193	0.0245752	0.0492251	0.0123124	0.0130597	0.0246671	0.00629185	0.0119561	0.016453	0.0312666	0.4967504
21816	-917.8331	-1029.459	111.6257	0.0484587	0.0322075	0.00104251	0.0109687	0.0159172	0.0134463	0.0069895	0.018636	0.0140155	0.0110716	0.000825606	0.0040098	0.000745617	0.00165787	0.038271	0.00387731	0.0072691	0.00115773	0.00940142	0.00609109	0.0047305	0.0163491	0.00841076	0.00137672	0.0297654	0.000492232	0.00975786	0.0102965	0.00309846	0.0014077	0.0341705	0.000347463	0.00212596	0.0116037	0.00166055	0.0174657	0.00356771	0.0529871	0.0343671	0.0347553	0.0483188	0.0195352	0.033985	0.0343648	0.0523155	0.00402488	0.0267177	0.00674412	0.00327563	0.0106535	0.000806124	0.0137778	0.00656072	0.00728304	0.0279928	0.024611	0.0117242	0.00334674	0.0145768	0.0335883	0.00632756	0.00139587	0.0457902	0.0212486	0.0473013	0.0158969	0.0357702	0.0121365	0.0366823	0.0270577	0.00452368	0.927925	1.33335	0.240674	0.499254	0.805159	1.24199	2.00299	4.155	1.029876	3.218704	0.0416624	0.0276904	0.000896296	0.00943033	0.0136848	0.0115604	0.00600922	0.0160223	0.0120499	0.00951882	0.000709814	0.00344742	0.000641044	0.00142536	0.0329035	0.00333351	0.0062496	0.000995359	0.00808286	0.00523681	0.00406704	0.0140561	0.00723115	0.00118363	0.0255908	0.000423196	0.00838931	0.00885241	0.0026639	0.00121027	0.0293781	0.000298732	0.00182779	0.00997628	0.00142766	0.0150161	0.00306734	0.0455556	0.0295471	0.0298808	0.0415421	0.0167954	0.0292186	0.0295451	0.0449782	0.00346038	0.0229705	0.00579826	0.00281622	0.00915931	0.000693064	0.0118455	0.00564057	0.00626159	0.0240668	0.0211593	0.0100799	0.00287735	0.0125324	0.0288775	0.00544012	0.0012001	0.0393681	0.0182685	0.0406673	0.0136673	0.0307534	0.0104344	0.0315376	0.0232628	0.00388923	1.16313
21852	-919.7526	-1032.155	112.4028	0.0245855	0.0492919	0.00130421	0.00406822	0.0240686	0.00114644	0.0277806	0.00711351	0.0103583	0.0165278	0.00021259	8.74261e-05	0.00182097	0.00329011	0.0126947	0.00417082	0.000800309	0.00358236	0.0105791	0.0231824	0.00392244	0.00500564	0.0213504	0.00173654	0.0171541	0.00134236	0.0220996	0.00336137	0.0223565	0.0011919	0.0178029	0.000869571	8.39069e-05	0.00626131	0.0142337	0.0029265	0.0146815	0.0178959	0.0177101	0.0123536	0.0269134	0.011842	0.00613536	0.0090282	0.00909854	0.00138913	0.00912451	0.0107461	0.00437949	0.0299143	0.00620905	0.0120719	0.00802533	0.0093484	0.0221377	0.00990088	0.00630246	0.00765446	0.0328684	0.0203724	0.00277797	0.0136168	0.0326208	0.0175733	0.0283868	0.00212945	0.0339719	0.014385	0.0346979	0.0410489	0.00113624	0.825331	1.80784	0.237613	0.496147	0.803593	1.24441	2.01553	4.20853	1.039131	2.111442	0.027112	0.0543573	0.00143823	0.00448628	0.026542	0.00126425	0.0306355	0.00784452	0.0114228	0.0182262	0.000234437	9.64103e-05	0.0020081	0.00362821	0.0139992	0.00459943	0.000882551	0.0039505	0.0116663	0.0255647	0.00432552	0.00552004	0.0235445	0.00191499	0.0189169	0.0014803	0.0243706	0.00370679	0.0246539	0.00131439	0.0196324	0.000958931	9.25294e-05	0.00690474	0.0156964	0.00322723	0.0161903	0.019735	0.0195301	0.0136231	0.0296791	0.0130589	0.00676585	0.00995597	0.0100335	0.00153188	0.0100622	0.0118505	0.00482954	0.0329884	0.00684712	0.0133124	0.00885004	0.0103091	0.0244126	0.0109183	0.00695012	0.00844105	0.0362461	0.022466	0.00306344	0.0150161	0.035973	0.0193792	0.0313039	0.00234828	0.0374629	0.0158632	0.0382636	0.0452673	0.001253	0.9068129
21888	-911.7621	-1023.456	111.6942	0.0485159	0.0305431	0.000182689	0.00515903	0.0372437	0.00484479	0.0113599	0.00482551	0.0104245	0.0230839	0.00120157	0.000426378	0.0117394	0.00680547	0.041232	0.0242429	0.000780699	0.00237366	0.0142022	0.00653447	0.00508133	0.00814444	0.00837748	0.0016631	0.0286592	0.0130113	0.0168047	0.00863017	0.0221741	0.00338065	0.00566819	0.000528415	0.013761	0.00684317	0.0352816	0.00499273	0.0163223	0.0300949	0.0706302	0.0132536	0.0584405	0.0281914	0.0886486	0.00457987	0.0356103	0.00845417	0.0138911	0.0255479	0.00544335	0.0132058	0.00395924	0.00881705	0.0143744	0.00913192	0.0278352	0.0188092	0.00895152	0.0127778	0.0189515	0.0308624	0.0130575	0.0179416	0.055623	0.0394556	0.025485	0.0171748	0.0570794	0.0072514	0.0428019	0.0496481	0.0234307	0.929456	1.32627	0.388367	0.630482	0.865967	1.15478	1.58609	2.57488	0.683881	3.24123	0.0350433	0.0220615	0.000131957	0.00372639	0.0269013	0.00349942	0.00820534	0.00348549	0.00752964	0.0166736	0.0008679	0.000307975	0.0084794	0.00491562	0.0297821	0.0175107	0.000563903	0.00171451	0.0102584	0.00471988	0.00367027	0.00588277	0.00605109	0.00120127	0.0207007	0.00939815	0.0121381	0.00623361	0.0160165	0.00244186	0.00409416	0.000381677	0.00993964	0.00494286	0.0254841	0.00360627	0.0117897	0.0217377	0.0510166	0.00957313	0.0422119	0.0203628	0.0640314	0.00330806	0.0257215	0.00610649	0.0100336	0.0184533	0.00393176	0.0095386	0.00285978	0.0063686	0.0103827	0.00659603	0.0201055	0.0135859	0.00646573	0.00922946	0.0136888	0.0222921	0.00943149	0.0129593	0.0401768	0.028499	0.018408	0.0124055	0.0412288	0.00523773	0.030916	0.035861	0.0169241	1.384457
21924	-918.9799	-1029.836	110.8561	0.0692562	0.0227035	0.00296488	7.65986e-05	0.0585684	0.0121685	0.0174856	0.00168392	0.00614828	0.0261633	0.00922006	0.000511199	0.00782878	0.00319363	0.0459881	0.00536777	0.0072846	0.0048239	0.0432719	0.0196357	0.013772	0.040053	0.0229419	0.00969649	0.050033	0.00402872	0.00844421	0.0133785	0.0200279	0.00354976	0.0266119	0.0207738	0.0211114	0.00017166	0.0255181	0.00527836	0.016887	0.0163032	0.0365436	0.00220986	0.00690339	0.066254	0.0381665	0.018473	0.0223448	0.000748057	0.0107375	0.0657879	0.0269472	0.0228768	0.0288381	0.00960891	0.000354243	0.022211	0.0070302	0.0135255	0.034055	0.0103468	0.0284961	0.0646285	0.0204923	0.0509195	0.0111853	0.0130049	0.0213844	0.0378709	0.0648307	0.0791889	0.00505054	0.0702434	0.0323966	0.997786	1.01024	0.359232	0.606954	0.855753	1.16856	1.64757	2.78371	0.7402678	4.567979	0.0425778	0.0139578	0.00182277	4.70918e-05	0.0360071	0.00748105	0.0107499	0.00103525	0.00377988	0.0160849	0.00566837	0.000314278	0.00481303	0.0019634	0.0282728	0.00330003	0.00447848	0.00296567	0.026603	0.0120718	0.00846687	0.024624	0.0141044	0.00596128	0.0307596	0.0024768	0.00519139	0.00822492	0.0123129	0.00218234	0.0163607	0.0127714	0.012979	0.000105535	0.0156882	0.00324506	0.0103819	0.010023	0.0224665	0.00135859	0.00424411	0.0407321	0.0234643	0.011357	0.0137373	0.000459895	0.00660129	0.0404455	0.0165668	0.0140643	0.0177293	0.00590743	0.000217784	0.013655	0.00432207	0.00831532	0.0209366	0.00636108	0.017519	0.0397327	0.0125984	0.0313046	0.0068766	0.00799527	0.0131468	0.0232825	0.0398571	0.0486843	0.003105	0.0431847	0.019917	1.626581
21960	-908.4657	-1020.372	111.9065	0.0665352	0.0228543	0.00354058	0.000119854	0.0297409	0.00249508	0.00952375	0.00302702	0.0102432	0.0159089	0.0124678	0.00497327	0.00189402	0.00303996	0.00862856	0.00412846	0.00123307	0.0144673	0.00705364	0.0220317	0.0166347	0.0373463	0.0186144	0.00877125	0.0291892	0.00139322	0.00517453	0.00653528	0.00814218	0.000390085	0.0059939	0.0214332	0.00324332	0.0018288	0.0188815	0.00375852	0.00315462	0.0235813	0.0183691	0.0119694	0.00632193	0.0367575	0.0192594	0.00604743	0.0141582	0.00985117	0.00630767	0.023688	0.0149878	0.00963457	0.0293713	0.021252	0.003094	0.0132835	0.0423601	0.0106585	0.0153717	0.0208759	0.0398404	0.030053	0.00638772	0.0796377	0.0125472	0.0247841	0.000276148	0.0357755	0.0417375	0.0492838	0.0103376	0.00947436	0.00519977	0.929736	1.32497	0.345673	0.59567	0.850758	1.17542	1.67878	2.89291	0.7680892	3.24538	0.0585219	0.0201019	0.00311417	0.000105419	0.026159	0.00219459	0.00837675	0.00266246	0.00900954	0.0139929	0.0109662	0.00437431	0.00166591	0.00267384	0.00758937	0.00363125	0.00108457	0.012725	0.00620413	0.0193783	0.0146313	0.0328485	0.0163725	0.00771488	0.0256738	0.00122543	0.00455133	0.0057482	0.00716157	0.000343105	0.00527202	0.0188518	0.0028527	0.00160855	0.0166074	0.00330586	0.00277469	0.0207413	0.0161568	0.0105279	0.00556054	0.0323305	0.0169399	0.0053191	0.012453	0.00866473	0.005548	0.0208351	0.0131828	0.00847422	0.0258339	0.0186925	0.00272137	0.0116837	0.0372584	0.00937482	0.0135204	0.0183617	0.0350422	0.0264336	0.00561841	0.0700465	0.011036	0.0217992	0.00024289	0.0314668	0.0367108	0.0433483	0.0090926	0.0083333	0.00457353	1.136927
21996	-914.2228	-1026.2	111.9775	0.0191634	0.00668201	0.0116309	0.00925903	0.0131492	0.00380254	0.000348499	0.00571218	0.0365262	0.00371529	0.00305768	0.000296158	0.00528265	0.00290241	0.0232774	0.00122349	0.00209217	0.00214222	0.00898118	0.00650779	0.0112434	0.0190997	0.0340306	0.002686	0.0346509	0.0203018	0.00170217	0.00048862	0.0395812	0.000613827	0.000283732	0.0118692	0.00188866	0.000675112	0.011366	0.00325661	0.0045954	0.00726382	0.0203207	0.0121377	0.00232697	0.0268357	0.00462249	0.000873657	0.0111153	0.00393678	0.0169244	0.0406056	0.00982914	0.000327981	0.0145485	0.00209499	0.00560774	0.00208681	0.0211667	0.00997422	0.0201489	0.0238246	0.0246567	0.0229534	0.00802032	0.050603	0.0187038	0.0130911	0.00726523	0.00431338	0.0140778	0.0105649	0.00401952	0.0192101	0.000125168	0.880831	1.55116	0.171757	0.423513	0.764873	1.30741	2.3612	5.82217	1.27381	2.626328	0.0234196	0.00816609	0.0142141	0.0113155	0.0160696	0.00464709	0.000425901	0.00698087	0.0446388	0.00454047	0.0037368	0.000361935	0.00645593	0.00354704	0.0284474	0.00149523	0.00255685	0.00261801	0.0109759	0.00795319	0.0137406	0.0233418	0.0415889	0.00328257	0.0423469	0.0248109	0.00208022	0.000597144	0.0483722	0.00075016	0.000346749	0.0145054	0.00230814	0.000825056	0.0138904	0.00397991	0.00561604	0.00887712	0.024834	0.0148335	0.00284379	0.0327959	0.00564916	0.0010677	0.013584	0.00481114	0.0206834	0.0496241	0.0120122	0.000400826	0.0177797	0.00256029	0.00685323	0.00255029	0.0258679	0.0121895	0.0246239	0.0291161	0.030133	0.0280514	0.00980165	0.061842	0.022858	0.0159987	0.00887885	0.00527138	0.0172045	0.0129114	0.00491226	0.0234767	0.000152968	0.8182625
22032	-911.2446	-1023.697	112.4522	0.051576	0.0227874	0.000701748	0.00676277	0.0321387	0.0166171	0.00596124	0.00987176	0.0242411	0.0168208	0.000568728	0.00554485	0.00523657	0.00253455	0.0330184	0.0132815	0.00342036	0.00707995	0.0148953	0.062353	0.0160467	0.00783722	0.0310725	0.00358369	0.0624047	0.00511052	0.00410281	0.0210282	0.0731197	0.00284657	0.0105048	0.00547179	0.0155577	0.0172037	0.00162986	0.00780174	0.015104	0.031519	0.0388271	0.0137512	0.0602962	0.0254931	0.0106752	0.00621484	0.0384287	0.0120357	0.00337796	0.00875864	0.00634576	0.0238599	0.0137685	0.0154081	0.000905589	0.0170494	0.0233682	0.0172545	0.0169959	0.0145213	0.00873252	0.0325748	0.0158083	0.0190189	0.0425261	0.0765959	0.0456695	0.0144247	0.0080566	0.0123692	0.0173284	0.0274844	0.00286202	0.72462	2.27363	0.287469	0.544444	0.827223	1.20886	1.83674	3.47864	0.9014066	1.474017	0.0379754	0.0167784	0.000516697	0.00497942	0.0236637	0.0122352	0.00438925	0.00726857	0.0178487	0.0123851	0.000418754	0.00408267	0.00385568	0.00186619	0.0243114	0.00977913	0.00251841	0.00521296	0.0109674	0.0459104	0.0118151	0.00577054	0.0228787	0.00263867	0.0459486	0.00376287	0.0030209	0.015483	0.0538379	0.00209592	0.00773466	0.00402888	0.0114551	0.0126671	0.00120006	0.00574441	0.0111211	0.0232074	0.0285884	0.010125	0.044396	0.0187705	0.00786011	0.00457598	0.028295	0.0088619	0.00248719	0.00644898	0.00467238	0.017568	0.0101377	0.011345	0.000666784	0.0125535	0.017206	0.0127044	0.0125141	0.0106921	0.00642974	0.0239848	0.0116396	0.0140036	0.0313119	0.0563975	0.0336264	0.0106209	0.00593207	0.0091074	0.0127589	0.0202367	0.0021073	1.358144
22068	-906.1132	-1017.946	111.8328	0.055291	0.0680656	0.0215261	0.0145611	0.0172264	0.0211358	0.00951043	0.0125614	0.049013	0.000921142	0.00447917	0.0266499	0.00299852	0.00118506	0.0128043	0.00268955	0.000258679	0.000841338	0.0131171	0.017073	0.000626829	0.0316848	0.0263031	0.000799139	0.0591439	0.00563415	0.00330682	0.00653231	0.0180415	0.00966833	0.0197614	0.00343458	0.00100286	0.0159292	0.00355094	0.00643719	0.00458746	0.0317629	0.0520009	0.0102053	0.0278443	0.0222812	0.0723088	0.0386395	0.0458414	0.00772998	0.0110302	0.0114916	0.0355874	0.0148771	0.0184784	0.00685159	0.0045708	0.0117513	0.00813046	0.0362646	0.0161997	0.0246939	0.00901445	0.0110643	0.00533774	0.00606209	0.0184404	0.0387688	0.0316943	0.0142817	0.0411045	0.0464109	0.010218	0.042937	0.0017157	0.876329	1.57198	0.298733	0.554746	0.832074	1.20182	1.80263	3.34747	0.8736163	2.578291	0.040837	0.0502721	0.0158988	0.0107546	0.0127232	0.0156105	0.00702424	0.00927761	0.0362001	0.000680339	0.00330823	0.0196831	0.00221465	0.000875268	0.00945706	0.00198645	0.000191056	0.000621398	0.00968807	0.0126099	0.000462965	0.0234018	0.019427	0.00059023	0.0436827	0.00416128	0.00244236	0.00482465	0.0133252	0.00714086	0.0145954	0.00253672	0.000740698	0.0117651	0.00262266	0.0047544	0.00338822	0.0234595	0.038407	0.00753746	0.0205653	0.0164565	0.053406	0.0285385	0.0338577	0.00570923	0.00814668	0.00848752	0.0262843	0.010988	0.0136478	0.00506047	0.00337592	0.00867933	0.00600502	0.0267844	0.0119649	0.0182385	0.00665792	0.00817187	0.00394236	0.00447736	0.0136198	0.028634	0.0234088	0.0105482	0.0303591	0.0342783	0.00754686	0.0317125	0.00126718	1.353944
22104	-907.4788	-1019.255	111.7763	0.0458553	0.0208205	0.00796518	0.00255289	0.0270788	0.00428395	0.0049653	0.0262731	0.0119412	0.00869097	0.00734495	0.00211939	0.00411418	3.72305e-05	0.0135236	0.0101761	0.00869137	0.00231395	0.00896878	0.0275172	2.93456e-05	0.0378515	0.0151711	0.00658205	0.0240596	0.000210131	0.0126317	0.00228413	0.0157622	0.000404907	0.0254385	0.00243846	0.000577465	0.00206905	0.0133544	0.000668389	0.00845741	0.00762051	0.0158131	0.00338261	0.00595983	0.00139588	0.0292304	0.017918	0.0291502	0.0321824	0.0135295	0.0121481	0.0207158	0.00187745	0.0152021	0.00279238	0.0117425	0.0136535	0.00888119	0.0250083	0.0041987	0.0149127	0.00218213	0.01946	0.0210342	0.0117039	0.0400294	0.0214388	0.040377	0.0361044	0.0223631	0.0197464	0.0198197	0.0288657	0.000499889	0.942391	1.26644	0.256781	0.515279	0.813135	1.22981	1.9407	3.89437	0.9830344	3.441587	0.0465932	0.0211556	0.00809335	0.00259397	0.0275145	0.00435288	0.0050452	0.0266959	0.0121333	0.00883081	0.00746314	0.00215349	0.00418038	3.78295e-05	0.0137412	0.0103398	0.00883122	0.00235118	0.0091131	0.02796	2.98178e-05	0.0384606	0.0154152	0.00668796	0.0244468	0.000213512	0.0128349	0.00232088	0.0160158	0.000411423	0.0258478	0.0024777	0.000586757	0.00210234	0.0135693	0.000679144	0.00859349	0.00774313	0.0160675	0.00343704	0.00605573	0.00141834	0.0297007	0.0182063	0.0296193	0.0327002	0.0137472	0.0123436	0.0210491	0.00190766	0.0154467	0.00283731	0.0119314	0.0138732	0.00902409	0.0254107	0.00426627	0.0151527	0.00221724	0.0197731	0.0213726	0.0118922	0.0406735	0.0217837	0.0410267	0.0366854	0.022723	0.0200641	0.0201386	0.0293302	0.000507932	0.9841639
22140	-917.5556	-1028.471	110.915	0.0473029	0.0292976	0.0137057	0.0243835	0.0406451	0.0138111	0.00156228	0.00554271	0.0270157	0.0110577	0.00734583	0.0036223	0.00916887	0.000108849	0.0526764	0.0103991	5.67186e-05	0.00546174	0.00501772	0.0321061	0.0337422	0.0177218	3.32756e-05	0.00511147	0.0182482	0.0157681	0.0154323	0.00726325	0.112122	0.0152819	0.025976	0.0170092	0.0154504	0.0155901	0.00856898	0.00658923	0.00675956	0.0365305	0.0275976	0.00929172	0.00848241	0.00938587	0.0261444	0.0100955	0.0183126	0.0104134	0.038582	0.0599399	0.00693127	0.0226732	0.00680758	0.0129568	0.0354963	0.00237276	0.0004109	0.00507793	0.016912	0.0230157	0.0354334	0.0163128	0.0279855	0.0729377	0.00177639	0.00280721	0.00283772	0.00205518	0.0852869	0.0220887	0.0331081	0.063246	0.0101854	1.00537	0.975177	0.299128	0.555104	0.832242	1.20157	1.80146	3.34305	0.8726597	4.768183	0.032839	0.0203392	0.00951488	0.0169277	0.028217	0.00958804	0.00108458	0.00384791	0.0187551	0.00767658	0.00509968	0.00251471	0.00636529	7.55664e-05	0.0365695	0.00721934	3.93757e-05	0.0037917	0.00348344	0.022289	0.0234248	0.012303	2.31009e-05	0.00354853	0.0126684	0.0109467	0.0107136	0.00504236	0.0778385	0.0106091	0.0180333	0.0118083	0.0107261	0.0108231	0.00594883	0.00457443	0.00469268	0.0253605	0.0191591	0.00645058	0.00588873	0.00651594	0.0181502	0.00700857	0.0127131	0.00722928	0.0267847	0.041612	0.00481189	0.0157404	0.00472601	0.008995	0.0246425	0.00164724	0.000285258	0.00352525	0.0117408	0.0159781	0.0245989	0.0113248	0.0194283	0.0506354	0.00123322	0.00194885	0.00197003	0.00142676	0.0592086	0.0153346	0.0229846	0.0439072	0.00707101	1.440448
